STORE,Week,STOREWEEK,Season,BRAND,MOVE,logmove,PRICE,logprice,Feat,PROFIT,AGE9,AGE60,EDUC,ETHNIC,INCOME,SINGLE,POVERTY,NOCAR
74,152,74152,Summer,FG,99,4.59511985,1.69,0.524728529,1,8.7,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
106,41,106041,Summer,FG,1,0,2.91,1.068153081,0,36.98,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
126,42,126042,Summer,FG,2,0.693147181,2.91,1.068153081,0,36.91,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
77,56,77056,Fall,FG,11,2.397895273,2.53,0.928219303,0,32.37,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
80,25,80025,Spring,FG,21,3.044522438,2.53,0.928219303,0,20.32,0.138604057,0.152691263,0.304465687,0.041910238,10.90950929,0.253846154,0.023853832,0.030874641
54,139,54139,Spring,FG,37,3.610917913,1.79,0.58221562,0,5.86,0.147914585,0.090222278,0.421125644,0.046640859,10.91089788,0.299425562,0.021336421,0.020840225
59,65,59065,Winter,FG,8,2.079441542,2.53,0.928219303,0,39.21,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
113,103,113103,Fall,FG,8,2.079441542,2.36,0.858661619,0,41.95,0.103084931,0.299352545,0.151592429,0.026448309,10.64766049,0.255682382,0.046153846,0.144444444
12,15,12015,Winter,FG,23,3.135494216,2.32,0.841567186,1,32.93,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
76,1,76001,Fall,FG,16,2.772588722,2.19,0.783901544,0,19.91,0.141774676,0.149192423,0.087711787,0.425324028,10.1406129,0.317409394,0.133099825,0.347964098
67,36,67036,Spring,FG,6,1.791759469,2.53,0.928219303,0,23.08,0.118820051,0.210272984,0.284394654,0.050539779,10.79695991,0.252884133,0.034080876,0.045029137
64,179,64179,Winter,FG,10,2.302585093,1.9,0.641853886,0,28.36,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
110,182,110182,Spring,FG,57,4.043051268,1.79,0.58221562,1,23.3,0.175594055,0.114956688,0.167553191,0.152944449,10.52085999,0.251984867,0.053595086,0.056953642
122,129,122129,Spring,FG,18,2.890371758,1.74,0.553885113,0,17.18,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
21,105,21105,Fall,FG,13,2.564949357,1.89,0.636576829,0,28.36,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
74,75,74075,Winter,FG,33,3.496507561,1.99,0.688134639,1,24.22,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
62,77,62077,Spring,FG,7,1.945910149,2.49,0.91228271,0,39.44,0.133509324,0.222534262,0.517760337,0.026510896,11.23619652,0.206418161,0.019975602,0.026528434
126,25,126025,Spring,FG,4,1.386294361,2.91,1.068153081,0,30.72,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
5,11,5011,Winter,FG,7,1.945910149,2.29,0.828551818,0,32.05,0.141433483,0.117368032,0.32122573,0.053875277,10.92237097,0.26458527,0.025104603,0.025569503
129,50,129050,Fall,FG,5,1.609437912,2.71,0.996948635,1,36.61,0.172501467,0.103412869,0.307842548,0.034128692,10.99986401,0.203080691,0.029529817,0.024509101
84,44,84044,Summer,FG,8,2.079441542,2.75,1.011600912,1,33.78,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
77,12,77012,Winter,FG,10,2.302585093,1.99,0.688134639,0,21.81,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
50,152,50152,Summer,FG,43,3.761200116,1.69,0.524728529,1,8.7,0.124420402,0.153357376,0.128764278,0.07092564,10.58930796,0.280109682,0.042153494,0.036434464
75,14,75014,Winter,FG,20,2.995732274,2.32,0.841567186,0,32.93,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
106,140,106140,Spring,FG,35,3.555348061,1.79,0.58221562,0,5.87,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
103,6,103006,Fall,FG,1,0,2.09,0.737164066,0,19.9,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
103,189,103189,Spring,FG,13,2.564949357,1.9,0.641853886,1,36.73,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
9,158,9158,Fall,FG,544,6.298949247,1.59,0.463734016,1,15.28,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
109,23,109023,Winter,FG,719,6.577861358,1.89,0.636576829,1,0.63,0.147519804,0.151055656,0.476916693,0.060687451,11.23319833,0.231391726,0.023230199,0.030239311
75,39,75039,Summer,FG,50,3.912023005,3.08,1.124929597,0,46.56,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
14,132,14132,Spring,FG,16,2.772588722,1.59,0.463734016,0,9.37,0.129589372,0.213949275,0.348293024,0.034178744,11.04392933,0.223351772,0.019350496,0.026585899
74,82,74082,Spring,FG,10,2.302585093,2.36,0.858661619,0,37.29,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
54,3,54003,Fall,FG,18,2.890371758,2.29,0.828551818,1,23.41,0.147914585,0.090222278,0.421125644,0.046640859,10.91089788,0.299425562,0.021336421,0.020840225
126,191,126191,Spring,FG,9,2.197224577,1.49,0.39877612,1,27.65,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
74,9,74009,Fall,FG,2,0.693147181,2.41,0.879626748,0,35.52,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
68,191,68191,Spring,FG,61,4.110873864,1.49,0.39877612,1,27.45,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
78,185,78185,Spring,FG,30,3.401197382,1.79,0.58221562,0,30.5,0.155391168,0.111947994,0.314432275,0.056086079,10.95917494,0.246319072,0.017341756,0.013869969
103,72,103072,Winter,FG,61,4.110873864,1.99,0.688134639,0,24.97,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
121,79,121079,Spring,FG,13,2.564949357,2.19,0.783901544,0,32.79,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
51,139,51139,Spring,FG,12,2.48490665,2.36,0.858661619,0,28.6,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
119,159,119159,Fall,FG,28,3.33220451,1.59,0.463734016,1,15.66,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
21,8,21008,Fall,FG,14,2.63905733,2.09,0.737164066,0,33.01,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
107,163,107163,Fall,FG,18,2.890371758,1.92,0.652325186,0,20.1,0.119089317,0.261867453,0.273051907,0.025624482,10.82713119,0.216217723,0.027871216,0.042052145
45,23,45023,Winter,FG,350,5.857933154,1.89,0.636576829,1,0.63,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
93,178,93178,Winter,FG,7,1.945910149,2.56,0.940007258,0,47.14,0.112512768,0.142390194,0.363016383,0.347395301,10.36719012,0.451428571,0.078126956,0.238512583
2,185,2185,Spring,FG,36,3.583518938,1.79,0.58221562,1,30.5,0.117508576,0.232864734,0.248934934,0.114279949,10.55320518,0.297620974,0.0619594,0.124602894
132,52,132052,Fall,FG,480,6.173786104,1.99,0.688134639,1,15.48,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
74,148,74148,Summer,FG,50,3.912023005,1.79,0.58221562,0,17.15,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
32,69,32069,Winter,FG,34,3.526360525,1.99,0.688134639,1,24.97,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
75,137,75137,Spring,FG,8,2.079441542,2.39,0.871293366,0,29.49,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
70,82,70082,Spring,FG,10,2.302585093,1.89,0.636576829,0,21.69,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
74,65,74065,Winter,FG,10,2.302585093,2.79,1.026041596,0,44.87,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
118,178,118178,Winter,FG,15,2.708050201,1.79,0.58221562,0,24.53,0.103791822,0.289442379,0.224725883,0.040669145,10.63236378,0.220619282,0.039278937,0.081783681
8,93,8093,Summer,FG,79,4.369447852,1.29,0.254642218,1,13.49,0.123155416,0.252394035,0.095173274,0.035243328,10.59700966,0.250372149,0.05135254,0.075112724
112,62,112062,Fall,FG,19,2.944438979,2.53,0.928219303,1,29.21,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
128,149,128149,Summer,FG,109,4.691347882,2.09,0.737164066,1,26.79,0.138208506,0.157485189,0.211896894,0.355911221,10.15342882,0.397690129,0.113527621,0.34014789
119,100,119100,Summer,FG,195,5.272999559,1.89,0.636576829,1,27.51,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
52,178,52178,Winter,FG,1,0,2.39,0.871293366,0,43.47,0.13660619,0.152241195,0.372927296,0.084898613,11.05101698,0.245364813,0.019197708,0.014899713
128,36,128036,Spring,FG,11,2.397895273,3.08,1.124929597,0,36.82,0.138208506,0.157485189,0.211896894,0.355911221,10.15342882,0.397690129,0.113527621,0.34014789
68,24,68024,Spring,FG,15,2.708050201,2.89,1.061256502,0,35.05,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
113,43,113043,Summer,FG,13,2.564949357,2.91,1.068153081,0,33.13,0.103084931,0.299352545,0.151592429,0.026448309,10.64766049,0.255682382,0.046153846,0.144444444
92,125,92125,Winter,FG,19,2.944438979,1.79,0.58221562,0,11.45,0.14848956,0.137827632,0.27012665,0.375388716,10.65780038,0.257692308,0.034312108,0.027058241
101,6,101006,Fall,FG,29,3.36729583,2.41,0.879626748,0,30.54,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
104,196,104196,Summer,FG,10,2.302585093,2.39,0.871293366,0,50,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
33,25,33025,Spring,FG,4,1.386294361,3.08,1.124929597,0,34.55,0.046070917,0.134169965,0.419688004,0.130127179,10.34592726,0.593475533,0.087538074,0.506223517
45,29,45029,Spring,FG,1,0,2.53,0.928219303,0,25.85,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
72,52,72052,Fall,FG,381,5.942799375,1.99,0.688134639,1,15.48,0.105576311,0.283727688,0.268724553,0.04593884,10.71219307,0.226300197,0.040246555,0.067621465
77,33,77033,Spring,FG,11,2.397895273,2.53,0.928219303,0,23.08,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
53,123,53123,Winter,FG,23,3.135494216,2.39,0.871293366,0,47.87,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
137,195,137195,Summer,FG,59,4.077537444,1.44,0.364643114,1,17.01,0.146442828,0.20960245,0.528362014,0.11324985,10.96648993,0.237442293,0.038157895,0.104093567
98,128,98128,Spring,FG,47,3.850147602,1.79,0.58221562,0,19.49,0.118516496,0.24920053,0.051702821,0.164963731,10.57359638,0.275618876,0.065095636,0.149392499
115,187,115187,Spring,FG,10,2.302585093,1.79,0.58221562,0,22.62,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
71,9,71009,Fall,FG,5,1.609437912,2.54,0.932164081,0,38.82,0.111723683,0.26807087,0.159588077,0.074828009,10.40483843,0.26706132,0.073374341,0.15343218
132,195,132195,Summer,FG,33,3.496507561,1.51,0.412109651,1,20.86,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
88,102,88102,Fall,FG,1,0,2.36,0.858661619,0,41.95,0.136417189,0.160414212,0.15163275,0.142928009,10.54980515,0.273775439,0.037482806,0.049690509
86,99,86099,Summer,FG,1,0,2.36,0.858661619,0,45.64,0.141758513,0.138756374,0.096763919,0.427866425,10.08897077,0.384547713,0.15266297,0.353421218
80,130,80130,Spring,FG,69,4.234106505,1.69,0.524728529,1,14.73,0.138604057,0.152691263,0.304465687,0.041910238,10.90950929,0.253846154,0.023853832,0.030874641
103,148,103148,Summer,FG,32,3.465735903,1.79,0.58221562,0,16.2,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
92,44,92044,Summer,FG,3,1.098612289,2.75,1.011600912,1,33.78,0.14848956,0.137827632,0.27012665,0.375388716,10.65780038,0.257692308,0.034312108,0.027058241
104,59,104059,Fall,FG,30,3.401197382,1.99,0.688134639,0,10,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
84,193,84193,Summer,FG,108,4.682131227,1.49,0.39877612,1,20.34,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
102,30,102030,Spring,FG,6,1.791759469,2.53,0.928219303,0,25.85,0.14694592,0.216626232,0.120657539,0.172158585,10.49385422,0.285636477,0.068706795,0.114071326
76,20,76020,Winter,FG,35,3.555348061,2.04,0.712949808,1,23.73,0.141774676,0.149192423,0.087711787,0.425324028,10.1406129,0.317409394,0.133099825,0.347964098
48,188,48188,Spring,FG,15,2.708050201,1.92,0.652325186,0,30.36,0.12176708,0.097921961,0.303260384,0.099491703,10.75602879,0.334087413,0.018204312,0.021208908
78,17,78017,Winter,FG,12,2.48490665,1.99,0.688134639,0,18.14,0.155391168,0.111947994,0.314432275,0.056086079,10.95917494,0.246319072,0.017341756,0.013869969
56,20,56020,Winter,FG,18,2.890371758,2.24,0.806475866,1,30.54,0.131013828,0.192888549,0.237550719,0.041356019,10.83182543,0.228409181,0.027950833,0.031997305
121,152,121152,Summer,FG,44,3.784189634,1.69,0.524728529,1,8.69,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
104,171,104171,Winter,FG,33,3.496507561,1.69,0.524728529,1,20.3,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
116,65,116065,Winter,FG,6,1.791759469,2.79,1.026041596,0,44.87,0.139877224,0.18817339,0.259224748,0.033137058,10.69711335,0.248022555,0.036188179,0.060981912
73,127,73127,Winter,FG,4714,8.458292083,0.99,-0.010050336,1,45.86,0.124465022,0.257450782,0.07305396,0.109213291,10.61496569,0.264121264,0.062145077,0.133319044
114,57,114057,Fall,FG,6,1.791759469,2.35,0.854415328,0,35.74,0.14681976,0.182173295,0.094424515,0.441169508,10.34794899,0.289701733,0.082858349,0.085277045
28,14,28014,Winter,FG,24,3.17805383,2.23,0.802001585,0,30.22,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
130,75,130075,Winter,FG,43,3.761200116,1.99,0.688134639,1,24.22,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
97,149,97149,Summer,FG,13,2.564949357,1.79,0.58221562,0,14.53,0.168599946,0.142433234,0.178182783,0.233612085,10.48374595,0.26783542,0.063450607,0.08465202
128,172,128172,Winter,FG,21,3.044522438,1.79,0.58221562,1,22.68,0.138208506,0.157485189,0.211896894,0.355911221,10.15342882,0.397690129,0.113527621,0.34014789
50,174,50174,Winter,FG,17,2.833213344,1.92,0.652325186,0,19.11,0.124420402,0.153357376,0.128764278,0.07092564,10.58930796,0.280109682,0.042153494,0.036434464
59,11,59011,Winter,FG,9,2.197224577,1.99,0.688134639,0,21.81,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
90,109,90109,Fall,FG,5,1.609437912,2.39,0.871293366,0,49.71,0.129722571,0.225219573,0.050193454,0.268367489,10.5046565,0.285503472,0.091751622,0.180874722
94,177,94177,Winter,FG,10,2.302585093,1.71,0.536493371,1,20.99,0.160410056,0.103002197,0.229390404,0.059311691,10.7445158,0.245199033,0.033192686,0.012373453
84,53,84053,Fall,FG,30,3.401197382,1.99,0.688134639,1,14.62,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
94,98,94098,Summer,FG,1,0,2.53,0.928219303,0,49.29,0.160410056,0.103002197,0.229390404,0.059311691,10.7445158,0.245199033,0.033192686,0.012373453
67,134,67134,Spring,FG,56,4.025351691,1.29,0.254642218,1,57.29,0.118820051,0.210272984,0.284394654,0.050539779,10.79695991,0.252884133,0.034080876,0.045029137
126,21,126021,Winter,FG,14,2.63905733,2.29,0.828551818,0,32.05,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
81,197,81197,Summer,FG,19,2.944438979,1.84,0.609765572,0,35.05,0.116792163,0.181118938,0.234201612,0.073961623,10.71993585,0.275213259,0.031450382,0.033180662
44,66,44066,Winter,FG,36,3.583518938,1.99,0.688134639,0,29.75,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
28,85,28085,Spring,FG,25,3.218875825,1.79,0.58221562,0,20.28,0.128879537,0.213308785,0.233162564,0.055935473,10.79853422,0.233601718,0.035497431,0.054855275
118,49,118049,Summer,FG,14,2.63905733,2.71,0.996948635,1,33.62,0.103791822,0.289442379,0.224725883,0.040669145,10.63236378,0.220619282,0.039278937,0.081783681
97,32,97032,Spring,FG,263,5.572154032,1.99,0.688134639,1,2.21,0.168599946,0.142433234,0.178182783,0.233612085,10.48374595,0.26783542,0.063450607,0.08465202
101,67,101067,Winter,FG,34,3.526360525,1.99,0.688134639,0,25.08,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
12,43,12043,Summer,FG,38,3.63758616,3.08,1.124929597,0,36.82,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
49,68,49068,Winter,FG,33,3.496507561,1.99,0.688134639,1,25.08,0.134877735,0.187473187,0.319949969,0.038352638,10.80675383,0.237270004,0.028320971,0.054382022
119,139,119139,Spring,FG,5,1.609437912,1.79,0.58221562,0,5.87,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
123,101,123101,Summer,FG,16,2.772588722,2.49,0.91228271,0,44.98,0.138477591,0.176040942,0.153191489,0.204809699,10.33410045,0.316291161,0.087524312,0.241944444
32,151,32151,Summer,FG,35,3.555348061,2.09,0.737164066,1,26.32,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
124,170,124170,Winter,FG,1,0,2.56,0.940007258,0,47.18,0.153264605,0.119625811,0.261875835,0.572355861,10.25895677,0.409321575,0.133861426,0.292719615
32,114,32114,Fall,FG,18,2.890371758,1.99,0.688134639,1,37.04,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
97,6,97006,Fall,FG,5,1.609437912,2.41,0.879626748,0,30.54,0.168599946,0.142433234,0.178182783,0.233612085,10.48374595,0.26783542,0.063450607,0.08465202
75,11,75011,Winter,FG,13,2.564949357,2.45,0.896088025,0,36.49,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
12,72,12072,Winter,FG,42,3.737669618,1.99,0.688134639,0,24.97,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
45,46,45046,Summer,FG,12,2.48490665,2.37,0.862889955,1,26.03,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
64,153,64153,Summer,FG,20,2.995732274,1.79,0.58221562,0,13.79,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
97,78,97078,Spring,FG,16,2.772588722,2.19,0.783901544,1,33.84,0.168599946,0.142433234,0.178182783,0.233612085,10.48374595,0.26783542,0.063450607,0.08465202
68,139,68139,Spring,FG,20,2.995732274,2.39,0.871293366,0,29.5,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
122,123,122123,Winter,FG,11,2.397895273,1.84,0.609765572,0,14.29,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
49,119,49119,Winter,FG,7,1.945910149,1.99,0.688134639,0,32.66,0.134877735,0.187473187,0.319949969,0.038352638,10.80675383,0.237270004,0.028320971,0.054382022
62,181,62181,Spring,FG,6,1.791759469,2.07,0.727548607,1,34.25,0.133509324,0.222534262,0.517760337,0.026510896,11.23619652,0.206418161,0.019975602,0.026528434
67,120,67120,Winter,FG,8,2.079441542,1.99,0.688134639,1,32.66,0.118820051,0.210272984,0.284394654,0.050539779,10.79695991,0.252884133,0.034080876,0.045029137
