CASEID,STORE,Week,Season,BRAND,MOVE,logmove,UNIT PRICE,logprice,Feat,D1,D2,D3,X,D1X,D2X,D3X,D12,D12X,AGE9,AGE60,ETHNIC,EDUC,NOCAR,INCOME,HHLARGE,POVERTY,SINGLE
120,54,113,Fall,FG VALENCIA,6,1.791759469,2.03,0.708035793,0,0,0,0,0.708035793,0,0,0,0,0,0.147914585,0.090222278,0.046640859,0.421125644,0.020840225,10.91089788,0.103522408,0.021336421,0.299425562
121,90,168,Winter,FG VALENCIA,10,2.302585093,1.92,0.652325186,0,0,0,0,0.652325186,0,0,0,0,0,0.129722571,0.225219573,0.268367489,0.050193454,0.180874722,10.5046565,0.124328331,0.091751622,0.285503472
122,70,159,Fall,FG VALENCIA,36,3.583518938,1.59,0.463734016,1,0,0,0,0.463734016,0,0,0,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
123,93,180,Spring,FG VALENCIA,9,2.197224577,2.26,0.815364813,1,0,0,0,0.815364813,0,0,0,0,0,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
124,109,158,Fall,FG VALENCIA,530,6.272877007,1.59,0.463734016,1,0,0,0,0.463734016,0,0,0,0,0,0.147519804,0.151055656,0.060687451,0.476916693,0.030239311,11.23319833,0.114171257,0.023230199,0.231391726
125,113,64,Winter,FG VALENCIA,9,2.197224577,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
126,52,30,Spring,FG VALENCIA,1,0,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
127,121,191,Spring,FG VALENCIA,44,3.784189634,1.49,0.39877612,1,0,0,0,0.39877612,0,0,0,0,0,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
128,80,53,Fall,FG VALENCIA,96,4.564348191,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
129,77,89,Summer,FG VALENCIA,33,3.496507561,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
130,50,3,Fall,FG VALENCIA,2,0.693147181,2.19,0.783901544,1,0,0,0,0.783901544,0,0,0,0,0,0.124420402,0.153357376,0.07092564,0.128764278,0.036434464,10.58930796,0.111798396,0.042153494,0.280109682
131,9,112,Fall,FG VALENCIA,25,3.218875825,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
132,18,107,Fall,FG VALENCIA,11,2.397895273,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.110094984,0.272313368,0.074417144,0.072246456,0.141974694,10.39197554,0.097937631,0.075727381,0.256403079
133,49,136,Spring,FG VALENCIA,42,3.737669618,1.69,0.524728529,0,0,0,0,0.524728529,0,0,0,0,0,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
134,134,106,Fall,FG VALENCIA,3,1.098612289,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.192817818,0.090152653,0.105855856,0.247949139,0.021371673,10.7225182,0.154877575,0.027977463,0.219711825
135,132,26,Spring,FG VALENCIA,17,2.833213344,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.146748237,0.139617348,0.273974204,0.264528441,0.032773961,10.61915425,0.129984231,0.041450777,0.25541913
136,95,10,Fall,FG VALENCIA,10,2.302585093,2.54,0.932164081,0,0,0,0,0.932164081,0,0,0,0,0,0.112635331,0.230717504,0.096900007,0.085642082,0.251879699,10.38347245,0.105074321,0.078619039,0.278678004
137,32,92,Summer,FG VALENCIA,176,5.170483995,1.86,0.620576488,1,0,0,0,0.620576488,0,0,0,0,0,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
138,134,104,Fall,FG VALENCIA,10,2.302585093,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.192817818,0.090152653,0.105855856,0.247949139,0.021371673,10.7225182,0.154877575,0.027977463,0.219711825
139,64,86,Spring,FG VALENCIA,15,2.708050201,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
140,5,9,Fall,FG VALENCIA,9,2.197224577,2.41,0.879626748,0,0,0,0,0.879626748,0,0,0,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
141,74,76,Spring,FG VALENCIA,14,2.63905733,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.093843178,0.307397856,0.041542429,0.07119776,0.14364528,10.48001664,0.090196478,0.06509299,0.25636593
142,73,146,Summer,FG VALENCIA,81,4.394449155,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
143,122,142,Summer,FG VALENCIA,50,3.912023005,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.16735739,0.061953911,0.078372885,0.255889066,0.019283122,10.77505285,0.125831821,0.018980641,0.269524042
144,76,21,Winter,FG VALENCIA,23,3.135494216,2.09,0.737164066,0,0,0,0,0.737164066,0,0,0,0,0,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
145,14,96,Summer,FG VALENCIA,5,1.609437912,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.129589372,0.213949275,0.034178744,0.348293024,0.026585899,11.04392933,0.107894294,0.019350496,0.223351772
146,78,157,Fall,FG VALENCIA,27,3.295836866,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
147,89,157,Fall,FG VALENCIA,45,3.80666249,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.152115498,0.205811359,0.353053696,0.053349435,0.284282634,10.30811898,0.158335448,0.109616849,0.307044054
148,71,160,Fall,FG VALENCIA,6,1.791759469,2.39,0.871293366,1,0,0,0,0.871293366,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
149,112,178,Winter,FG VALENCIA,28,3.33220451,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.16361186,0.08972372,0.069710243,0.329898517,0.013948884,10.88265918,0.096660967,0.019981998,0.250960531
150,75,100,Summer,FG VALENCIA,203,5.313205979,1.89,0.636576829,1,0,0,0,0.636576829,0,0,0,0,0,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
151,47,47,Summer,FG VALENCIA,3,1.098612289,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
152,73,176,Winter,FG VALENCIA,56,4.025351691,1.71,0.536493371,1,0,0,0,0.536493371,0,0,0,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
153,68,70,Winter,FG VALENCIA,33,3.496507561,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
154,106,30,Spring,FG VALENCIA,2,0.693147181,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
155,123,198,Summer,FG VALENCIA,18,2.890371758,1.89,0.636576829,0,0,0,0,0.636576829,0,0,0,0,0,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
156,104,116,Winter,FG VALENCIA,48,3.871201011,1.29,0.254642218,0,0,0,0,0.254642218,0,0,0,0,0,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
157,100,6,Fall,FG VALENCIA,16,2.772588722,2.54,0.932164081,0,0,0,0,0.932164081,0,0,0,0,0,0.184360976,0.136995144,0.564086801,0.049550286,0.365650445,10.0365751,0.216354344,0.166714002,0.360772697
158,78,65,Winter,FG VALENCIA,11,2.397895273,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
159,94,101,Summer,FG VALENCIA,2,0.693147181,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.160410056,0.103002197,0.059311691,0.229390404,0.012373453,10.7445158,0.128111377,0.033192686,0.245199033
160,131,172,Winter,FG VALENCIA,28,3.33220451,1.74,0.553885113,1,0,0,0,0.553885113,0,0,0,0,0,0.124252223,0.17065481,0.074656427,0.2713958,0.037446985,10.79353697,0.090100341,0.027004656,0.274067522
161,51,107,Fall,FG VALENCIA,9,2.197224577,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.132472108,0.176159718,0.025425719,0.171916711,0.025436409,10.62083942,0.130340815,0.039401496,0.256408378
162,111,109,Fall,FG VALENCIA,10,2.302585093,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.145874221,0.210512842,0.995690759,0.096928919,0.334262176,10.13828296,0.157135934,0.171653543,0.377741408
163,131,47,Summer,FG VALENCIA,8,2.079441542,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.124252223,0.17065481,0.074656427,0.2713958,0.037446985,10.79353697,0.090100341,0.027004656,0.274067522
164,5,33,Spring,FG VALENCIA,5,1.609437912,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
165,109,101,Summer,FG VALENCIA,20,2.995732274,2.49,0.91228271,0,0,0,0,0.91228271,0,0,0,0,0,0.147519804,0.151055656,0.060687451,0.476916693,0.030239311,11.23319833,0.114171257,0.023230199,0.231391726
166,53,150,Summer,FG VALENCIA,49,3.891820298,2.09,0.737164066,1,0,0,0,0.737164066,0,0,0,0,0,0.120839139,0.300278681,0.065722248,0.2703835,0.145362903,10.60000405,0.113686757,0.063319218,0.233270677
167,72,122,Winter,FG VALENCIA,28,3.33220451,1.79,0.58221562,1,0,0,0,0.58221562,0,0,0,0,0,0.105576311,0.283727688,0.04593884,0.268724553,0.067621465,10.71219307,0.101522843,0.040246555,0.226300197
168,92,124,Winter,FG VALENCIA,26,3.258096538,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.14848956,0.137827632,0.375388716,0.27012665,0.027058241,10.65780038,0.15049505,0.034312108,0.257692308
169,47,127,Winter,FG VALENCIA,620,6.429719478,0.99,-0.010050336,1,0,0,0,-0.010050336,0,0,0,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
170,49,64,Winter,FG VALENCIA,7,1.945910149,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
171,75,76,Spring,FG VALENCIA,53,3.970291914,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
172,112,151,Summer,FG VALENCIA,38,3.63758616,1.76,0.565313809,0,0,0,0,0.565313809,0,0,0,0,0,0.16361186,0.08972372,0.069710243,0.329898517,0.013948884,10.88265918,0.096660967,0.019981998,0.250960531
173,8,194,Summer,FG VALENCIA,86,4.454347296,1.49,0.39877612,1,0,0,0,0.39877612,0,0,0,0,0,0.123155416,0.252394035,0.035243328,0.095173274,0.075112724,10.59700966,0.131749698,0.05135254,0.250372149
174,40,154,Fall,FG VALENCIA,19,2.944438979,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.133684648,0.1818518,0.044053067,0.072128605,0.046329569,10.55025042,0.126812989,0.055184805,0.266478451
175,53,2,Fall,FG VALENCIA,46,3.828641396,2.29,0.828551818,0,0,0,0,0.828551818,0,0,0,0,0,0.120839139,0.300278681,0.065722248,0.2703835,0.145362903,10.60000405,0.113686757,0.063319218,0.233270677
176,86,23,Winter,FG VALENCIA,354,5.869296913,1.89,0.636576829,1,0,0,0,0.636576829,0,0,0,0,0,0.141758513,0.138756374,0.427866425,0.096763919,0.353421218,10.08897077,0.118656482,0.15266297,0.384547713
177,111,133,Spring,FG VALENCIA,85,4.442651256,1.29,0.254642218,1,0,0,0,0.254642218,0,0,0,0,0,0.145874221,0.210512842,0.995690759,0.096928919,0.334262176,10.13828296,0.157135934,0.171653543,0.377741408
178,122,88,Spring,FG VALENCIA,97,4.574710979,1.69,0.524728529,1,0,0,0,0.524728529,0,0,0,0,0,0.16735739,0.061953911,0.078372885,0.255889066,0.019283122,10.77505285,0.125831821,0.018980641,0.269524042
179,104,109,Fall,FG VALENCIA,10,2.302585093,2.26,0.815364813,0,0,0,0,0.815364813,0,0,0,0,0,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
180,114,55,Fall,FG VALENCIA,2,0.693147181,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.14681976,0.182173295,0.441169508,0.094424515,0.085277045,10.34794899,0.111967075,0.082858349,0.289701733
181,80,125,Winter,FG VALENCIA,19,2.944438979,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
182,33,48,Summer,FG VALENCIA,26,3.258096538,2.71,0.996948635,0,0,0,0,0.996948635,0,0,0,0,0,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
183,116,34,Spring,FG VALENCIA,9,2.197224577,2.53,0.928219303,0,0,0,0,0.928219303,0,0,0,0,0,0.139877224,0.18817339,0.033137058,0.259224748,0.060981912,10.69711335,0.117657192,0.036188179,0.248022555
184,45,183,Spring,FG VALENCIA,28,3.33220451,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
185,117,175,Winter,FG VALENCIA,45,3.80666249,1.71,0.536493371,1,0,0,0,0.536493371,0,0,0,0,0,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
186,104,199,Summer,FG VALENCIA,4,1.386294361,1.89,0.636576829,0,0,0,0,0.636576829,0,0,0,0,0,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
187,12,47,Summer,FG VALENCIA,4,1.386294361,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
188,83,160,Fall,FG VALENCIA,44,3.784189634,1.92,0.652325186,1,0,0,0,0.652325186,0,0,0,0,0,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
189,105,96,Summer,FG VALENCIA,7,1.945910149,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
190,76,11,Winter,FG VALENCIA,12,2.48490665,2.09,0.737164066,0,0,0,0,0.737164066,0,0,0,0,0,0.141774676,0.149192423,0.425324028,0.087711787,0.347964098,10.1406129,0.144373905,0.133099825,0.317409394
191,84,62,Fall,FG VALENCIA,14,2.63905733,2.79,1.026041596,1,0,0,0,1.026041596,0,0,0,0,0,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
192,2,138,Spring,FG VALENCIA,11,2.397895273,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
193,101,100,Summer,FG VALENCIA,253,5.533389489,1.89,0.636576829,0,0,0,0,0.636576829,0,0,0,0,0,0.116924935,0.225035218,0.087422017,0.174741859,0.061029945,10.65993812,0.096042271,0.038226458,0.255044273
194,84,40,Summer,FG VALENCIA,16,2.772588722,1.85,0.615185639,1,0,0,0,0.615185639,0,0,0,0,0,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
195,124,151,Summer,FG VALENCIA,45,3.80666249,2.11,0.746687947,1,0,0,0,0.746687947,0,0,0,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
196,52,163,Fall,FG VALENCIA,6,1.791759469,2.39,0.871293366,0,0,0,0,0.871293366,0,0,0,0,0,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
197,123,72,Winter,FG VALENCIA,47,3.850147602,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
198,47,84,Spring,FG VALENCIA,32,3.465735903,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
199,111,26,Spring,FG VALENCIA,5,1.609437912,3.08,1.124929597,0,0,0,0,1.124929597,0,0,0,0,0,0.145874221,0.210512842,0.995690759,0.096928919,0.334262176,10.13828296,0.157135934,0.171653543,0.377741408
200,45,4,Fall,FG VALENCIA,7,1.945910149,2.19,0.783901544,0,0,0,0,0.783901544,0,0,0,0,0,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
201,92,144,Summer,FG VALENCIA,56,4.025351691,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.14848956,0.137827632,0.375388716,0.27012665,0.027058241,10.65780038,0.15049505,0.034312108,0.257692308
202,2,22,Winter,FG VALENCIA,7,1.945910149,2.45,0.896088025,0,0,0,0,0.896088025,0,0,0,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
203,8,104,Fall,FG VALENCIA,18,2.890371758,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.123155416,0.252394035,0.035243328,0.095173274,0.075112724,10.59700966,0.131749698,0.05135254,0.250372149
204,71,49,Summer,FG VALENCIA,12,2.48490665,2.71,0.996948635,1,0,0,0,0.996948635,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
205,137,80,Spring,FG VALENCIA,107,4.672828834,2.19,0.783901544,1,0,0,0,0.783901544,0,0,0,0,0,0.146442828,0.20960245,0.11324985,0.528362014,0.104093567,10.96648993,0.092996052,0.038157895,0.237442293
206,115,182,Spring,FG VALENCIA,35,3.555348061,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.185493511,0.060280055,0.043971995,0.406312482,0.018763942,10.94748525,0.151332196,0.018897638,0.236840561
207,9,125,Winter,FG VALENCIA,37,3.610917913,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
208,100,117,Winter,FG VALENCIA,60,4.094344562,1.64,0.494696242,1,0,0,0,0.494696242,0,0,0,0,0,0.184360976,0.136995144,0.564086801,0.049550286,0.365650445,10.0365751,0.216354344,0.166714002,0.360772697
209,71,37,Summer,FG VALENCIA,18,2.890371758,2.59,0.951657876,0,0,0,0,0.951657876,0,0,0,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
210,121,6,Fall,FG VALENCIA,18,2.890371758,2.09,0.737164066,0,0,0,0,0.737164066,0,0,0,0,0,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
211,21,50,Fall,FG VALENCIA,10,2.302585093,2.36,0.858661619,1,0,0,0,0.858661619,0,0,0,0,0,0.175926346,0.066896458,0.105038777,0.17750345,0.017598198,10.71619397,0.164179104,0.024785242,0.258991055
212,77,119,Winter,FG VALENCIA,3,1.098612289,1.89,0.636576829,0,0,0,0,0.636576829,0,0,0,0,0,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
213,115,167,Winter,FG VALENCIA,31,3.433987204,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.185493511,0.060280055,0.043971995,0.406312482,0.018763942,10.94748525,0.151332196,0.018897638,0.236840561
214,80,128,Spring,FG VALENCIA,23,3.135494216,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
215,128,65,Winter,FG VALENCIA,22,3.091042453,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
216,113,59,Fall,FG VALENCIA,9,2.197224577,1.99,0.688134639,0,0,0,0,0.688134639,0,0,0,0,0,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
217,118,159,Fall,FG VALENCIA,39,3.663561646,1.59,0.463734016,1,0,0,0,0.463734016,0,0,0,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
218,88,70,Winter,FG VALENCIA,25,3.218875825,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.136417189,0.160414212,0.142928009,0.15163275,0.049690509,10.54980515,0.13516767,0.037482806,0.273775439
219,54,43,Summer,FG VALENCIA,13,2.564949357,2.91,1.068153081,0,0,0,0,1.068153081,0,0,0,0,0,0.147914585,0.090222278,0.046640859,0.421125644,0.020840225,10.91089788,0.103522408,0.021336421,0.299425562
220,70,114,Fall,FG VALENCIA,20,2.995732274,1.89,0.636576829,1,0,0,0,0.636576829,0,0,0,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
221,129,64,Winter,FG VALENCIA,3,1.098612289,2.79,1.026041596,0,0,0,0,1.026041596,0,0,0,0,0,0.172501467,0.103412869,0.034128692,0.307842548,0.024509101,10.99986401,0.122080527,0.029529817,0.203080691
222,48,142,Summer,FG VALENCIA,41,3.713572067,1.79,0.58221562,0,0,0,0,0.58221562,0,0,0,0,0,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
223,80,51,Fall,FG VALENCIA,28,3.33220451,2.36,0.858661619,1,0,0,0,0.858661619,0,0,0,0,0,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
224,132,68,Winter,FG VALENCIA,44,3.784189634,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.146748237,0.139617348,0.273974204,0.264528441,0.032773961,10.61915425,0.129984231,0.041450777,0.25541913
225,70,56,Fall,FG VALENCIA,13,2.564949357,2.19,0.783901544,0,0,0,0,0.783901544,0,0,0,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
226,64,35,Spring,FG VALENCIA,60,4.094344562,2.29,0.828551818,0,0,0,0,0.828551818,0,0,0,0,0,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
227,106,69,Winter,FG VALENCIA,18,2.890371758,1.99,0.688134639,1,0,0,0,0.688134639,0,0,0,0,0,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
228,118,103,Fall,FG VALENCIA,26,3.258096538,2.36,0.858661619,0,0,0,0,0.858661619,0,0,0,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
